match_id,season,player_name,club_name,minutes_played,goals,assists,shots,shots_on_target,xg,xa,passes,pass_accuracy,tackles,interceptions,dribbles,dribbles_completed,sprints,distance_km,top_speed_kmh,rating
M_2020_ARS_UNI,2020-21,Ben White,Arsenal,94,1,0,2,0,0.01,0.02,75,90.6,6,2,2,0,12,9.5,28.9,7.1
M_2020_ARS_UNI,2020-21,William Saliba,Arsenal,91,0,1,2,0,0.04,0.04,48,90.6,2,4,2,2,12,11.2,31.1,6.6
M_2020_ARS_UNI,2020-21,Gabriel Magalhaes,Arsenal,85,0,1,2,0,0.06,0.0,54,90.0,3,3,3,2,14,9.7,29.6,6.7
M_2020_ARS_UNI,2020-21,Oleksandr Zinchenko,Arsenal,94,1,0,1,0,0.04,0.04,68,88.3,2,3,3,1,8,11.1,31.6,7.4
M_2020_ARS_UNI,2020-21,Declan Rice,Arsenal,85,0,2,0,0,0.1,0.16,74,90.8,5,1,3,0,19,10.4,31.2,7.8
M_2020_ARS_UNI,2020-21,Martin Odegaard,Arsenal,90,0,1,3,1,0.11,0.15,57,91.7,6,1,3,1,17,10.7,30.3,6.9
M_2020_ARS_UNI,2020-21,Jorginho,Arsenal,87,2,0,0,0,0.09,0.03,84,89.3,4,1,3,3,16,10.2,29.3,8.6
M_2020_ARS_UNI,2020-21,Bukayo Saka,Arsenal,86,0,1,1,1,0.19,0.3,34,87.9,2,1,7,1,21,10.9,31.2,7.6
M_2020_ARS_UNI,2020-21,Gabriel Martinelli,Arsenal,79,0,2,4,1,0.22,0.18,39,85.4,0,0,5,4,29,11.4,33.0,7.6
M_2020_ARS_UNI,2020-21,Gabriel Jesus,Arsenal,76,2,2,6,4,0.68,0.21,34,85.3,0,2,5,2,32,9.7,33.6,9.5
M_2020_ARS_UNI,2020-21,Andre Onana,Manchester United,93,0,0,0,0,0.01,0.0,31,89.9,0,0,0,0,1,4.4,29.7,6.9
M_2020_ARS_UNI,2020-21,Diogo Dalot,Manchester United,90,0,1,0,0,0.08,0.01,47,92.2,3,4,0,0,12,11.0,30.3,7.2
M_2020_ARS_UNI,2020-21,Lisandro Martinez,Manchester United,95,1,1,2,0,0.03,0.03,64,92.8,6,5,1,0,13,9.6,29.9,7.7
M_2020_ARS_UNI,2020-21,Raphael Varane,Manchester United,94,0,1,2,0,0.06,0.01,61,89.5,4,4,2,0,13,9.6,29.5,7.0
M_2020_ARS_UNI,2020-21,Luke Shaw,Manchester United,86,0,0,1,0,0.02,0.01,48,86.9,2,3,1,1,16,9.6,31.4,6.2
M_2020_ARS_UNI,2020-21,Casemiro,Manchester United,90,0,0,1,0,0.13,0.16,68,91.4,5,2,3,3,21,11.6,28.6,6.5
M_2020_ARS_UNI,2020-21,Bruno Fernandes,Manchester United,89,0,2,0,0,0.14,0.1,90,85.9,6,4,2,0,20,10.2,31.2,7.6
M_2020_ARS_UNI,2020-21,Kobbie Mainoo,Manchester United,92,1,0,1,1,0.1,0.1,58,92.7,5,2,3,3,14,11.3,29.3,7.6
M_2020_ARS_UNI,2020-21,Marcus Rashford,Manchester United,91,1,1,1,0,0.57,0.27,27,78.8,2,2,2,0,24,9.0,30.6,8.5
M_2020_ARS_UNI,2020-21,Alejandro Garnacho,Manchester United,95,0,0,4,3,0.54,0.15,39,84.9,0,0,8,7,23,9.1,31.6,7.2
M_2020_ARS_UNI,2020-21,Rasmus Hojlund,Manchester United,85,2,1,3,2,0.67,0.33,28,86.1,3,1,5,2,27,9.1,32.8,9.1
M_2020_UNI_ARS,2020-21,Andre Onana,Manchester United,90,0,0,0,0,0.02,0.0,44,89.7,0,0,0,0,1,3.6,27.4,6.5
M_2020_UNI_ARS,2020-21,Diogo Dalot,Manchester United,94,0,1,0,0,0.01,0.04,73,91.1,6,3,3,3,18,10.1,31.7,6.9
M_2020_UNI_ARS,2020-21,Lisandro Martinez,Manchester United,89,0,0,1,1,0.0,0.04,68,87.2,2,2,3,1,18,10.9,30.1,6.3
M_2020_UNI_ARS,2020-21,Raphael Varane,Manchester United,93,0,1,0,0,0.07,0.05,75,90.8,3,1,0,0,15,10.8,29.6,6.8
M_2020_UNI_ARS,2020-21,Luke Shaw,Manchester United,86,1,1,0,0,0.07,0.03,57,89.6,6,3,2,0,16,10.7,28.3,8.3
M_2020_UNI_ARS,2020-21,Casemiro,Manchester United,85,2,2,1,1,0.14,0.06,88,91.9,4,5,4,0,16,10.6,28.4,9.7
M_2020_UNI_ARS,2020-21,Bruno Fernandes,Manchester United,89,2,0,0,0,0.12,0.02,63,85.5,6,5,2,2,16,11.5,29.6,8.7
M_2020_UNI_ARS,2020-21,Kobbie Mainoo,Manchester United,91,0,1,0,0,0.03,0.11,63,89.4,2,5,1,1,14,11.8,30.8,7.5
M_2020_UNI_ARS,2020-21,Marcus Rashford,Manchester United,87,1,1,4,1,0.41,0.03,32,87.1,3,1,4,1,29,9.1,30.1,8.3
M_2020_UNI_ARS,2020-21,Alejandro Garnacho,Manchester United,95,1,1,4,2,0.84,0.33,33,85.5,3,0,3,0,21,10.6,31.4,8.4
M_2020_UNI_ARS,2020-21,Rasmus Hojlund,Manchester United,75,2,2,2,2,0.5,0.14,45,86.9,1,1,8,6,18,9.6,31.7,9.6
M_2020_UNI_ARS,2020-21,David Raya,Arsenal,93,0,0,0,0,0.0,0.0,40,90.4,0,0,0,0,3,4.4,28.2,6.5
M_2020_UNI_ARS,2020-21,Ben White,Arsenal,94,0,0,2,0,0.06,0.03,56,88.2,2,1,3,1,11,10.9,28.1,7.0
M_2020_UNI_ARS,2020-21,William Saliba,Arsenal,86,1,1,2,1,0.08,0.04,58,92.2,4,5,3,2,9,9.8,28.7,7.9
M_2020_UNI_ARS,2020-21,Gabriel Magalhaes,Arsenal,85,0,0,0,0,0.02,0.04,69,92.2,4,5,0,0,10,9.8,31.3,6.3
M_2020_UNI_ARS,2020-21,Oleksandr Zinchenko,Arsenal,88,1,0,1,1,0.04,0.0,69,90.3,3,1,0,0,17,10.8,28.9,7.5
M_2020_UNI_ARS,2020-21,Declan Rice,Arsenal,91,0,0,1,0,0.09,0.16,63,88.9,3,2,2,0,15,11.0,28.3,6.4
M_2020_UNI_ARS,2020-21,Martin Odegaard,Arsenal,87,0,2,0,0,0.11,0.09,80,89.9,2,1,4,4,14,10.0,28.2,8.2
M_2020_UNI_ARS,2020-21,Jorginho,Arsenal,83,1,0,3,0,0.01,0.07,84,86.4,2,3,5,1,19,11.7,30.1,7.7
M_2020_UNI_ARS,2020-21,Bukayo Saka,Arsenal,76,0,1,1,1,0.99,0.27,21,86.6,0,1,7,7,32,11.4,31.9,7.4
M_2020_UNI_ARS,2020-21,Gabriel Martinelli,Arsenal,87,2,0,4,0,0.84,0.24,23,80.8,0,1,8,8,29,9.0,33.8,9.2
M_2020_UNI_ARS,2020-21,Gabriel Jesus,Arsenal,80,0,0,2,1,0.96,0.05,36,83.3,2,2,7,1,30,10.6,33.3,6.9
M_2020_ARS_CHE,2020-21,David Raya,Arsenal,93,0,0,0,0,0.01,0.0,31,90.5,0,0,0,0,3,4.6,27.2,6.4
M_2020_ARS_CHE,2020-21,Ben White,Arsenal,94,1,1,2,1,0.01,0.01,49,87.8,5,3,0,0,14,10.5,30.8,7.5
M_2020_ARS_CHE,2020-21,William Saliba,Arsenal,87,1,0,1,1,0.05,0.04,68,89.4,6,4,3,0,11,10.8,30.6,7.5
M_2020_ARS_CHE,2020-21,Gabriel Magalhaes,Arsenal,85,1,0,0,0,0.07,0.03,51,88.3,6,2,0,0,10,9.7,28.4,7.4
M_2020_ARS_CHE,2020-21,Oleksandr Zinchenko,Arsenal,93,1,0,0,0,0.08,0.04,70,87.7,4,3,2,2,14,9.7,28.9,7.2
M_2020_ARS_CHE,2020-21,Declan Rice,Arsenal,92,1,2,1,1,0.03,0.04,85,85.9,2,1,3,3,13,10.4,31.6,8.4
M_2020_ARS_CHE,2020-21,Martin Odegaard,Arsenal,88,2,0,0,0,0.01,0.16,56,90.5,4,3,3,3,13,10.5,28.1,8.6
M_2020_ARS_CHE,2020-21,Jorginho,Arsenal,87,1,1,2,1,0.08,0.0,63,91.0,2,5,5,5,15,10.2,30.3,7.7
M_2020_ARS_CHE,2020-21,Bukayo Saka,Arsenal,91,0,2,4,1,0.65,0.23,21,86.9,0,1,4,4,26,11.0,31.4,8.0
M_2020_ARS_CHE,2020-21,Gabriel Martinelli,Arsenal,95,2,1,5,2,0.56,0.23,22,79.2,0,2,6,1,31,10.5,31.1,9.7
M_2020_ARS_CHE,2020-21,Gabriel Jesus,Arsenal,79,0,1,5,1,0.23,0.09,39,86.5,1,0,2,2,21,9.4,32.1,7.5
M_2020_ARS_CHE,2020-21,Robert Sanchez,Chelsea,89,0,0,0,0,0.02,0.0,27,89.9,0,0,0,0,3,4.8,26.6,6.6
M_2020_ARS_CHE,2020-21,Reece James,Chelsea,95,1,1,0,0,0.05,0.04,61,90.7,6,5,2,2,15,9.3,31.2,8.3
M_2020_ARS_CHE,2020-21,Wesley Fofana,Chelsea,93,0,0,1,1,0.01,0.01,49,90.6,6,3,3,1,17,10.8,28.0,6.8
M_2020_ARS_CHE,2020-21,Levi Colwill,Chelsea,85,1,0,1,1,0.03,0.05,50,88.0,3,4,0,0,17,11.1,31.9,6.9
M_2020_ARS_CHE,2020-21,Ben Chilwell,Chelsea,92,1,0,1,0,0.03,0.02,51,90.7,6,5,2,2,11,10.9,29.8,7.4
M_2020_ARS_CHE,2020-21,Moises Caicedo,Chelsea,86,0,2,3,1,0.11,0.19,71,87.7,5,3,2,0,22,11.0,28.7,7.8
M_2020_ARS_CHE,2020-21,Enzo Fernandez,Chelsea,87,2,1,2,0,0.11,0.06,76,89.1,4,3,1,1,17,11.0,29.6,9.1
M_2020_ARS_CHE,2020-21,Cole Palmer,Chelsea,83,1,0,2,1,0.02,0.01,59,91.4,4,1,2,1,10,10.3,29.7,7.3
M_2020_ARS_CHE,2020-21,Raheem Sterling,Chelsea,75,1,1,2,1,0.64,0.31,39,78.6,1,0,2,0,19,11.3,32.3,8.6
M_2020_ARS_CHE,2020-21,Nicolas Jackson,Chelsea,88,0,0,5,2,0.46,0.11,27,87.4,2,0,2,0,31,9.7,31.7,6.7
M_2020_ARS_CHE,2020-21,Christopher Nkunku,Chelsea,75,1,0,3,1,0.3,0.15,39,83.8,0,0,4,2,27,10.7,30.9,7.3
M_2020_CHE_ARS,2020-21,Robert Sanchez,Chelsea,91,0,0,0,0,0.01,0.0,26,93.7,0,0,0,0,0,3.8,27.6,6.3
M_2020_CHE_ARS,2020-21,Reece James,Chelsea,87,1,0,1,1,0.0,0.01,64,89.4,4,4,2,2,11,9.8,31.8,7.4
M_2020_CHE_ARS,2020-21,Wesley Fofana,Chelsea,91,1,1,2,0,0.02,0.0,74,86.6,2,4,1,0,10,9.7,28.0,7.7
M_2020_CHE_ARS,2020-21,Levi Colwill,Chelsea,91,1,0,1,1,0.03,0.0,74,86.1,2,2,1,1,11,11.2,30.2,7.1
M_2020_CHE_ARS,2020-21,Ben Chilwell,Chelsea,91,1,0,0,0,0.06,0.01,75,86.9,2,2,2,0,11,10.5,30.9,7.7
M_2020_CHE_ARS,2020-21,Moises Caicedo,Chelsea,89,1,2,1,1,0.04,0.01,76,91.2,4,2,4,3,18,10.6,28.2,8.2
M_2020_CHE_ARS,2020-21,Enzo Fernandez,Chelsea,86,0,0,2,0,0.1,0.18,77,86.9,4,4,4,2,22,11.6,28.9,7.0
M_2020_CHE_ARS,2020-21,Cole Palmer,Chelsea,82,0,2,3,1,0.06,0.19,61,89.1,3,3,1,0,12,10.5,29.6,7.8
M_2020_CHE_ARS,2020-21,Raheem Sterling,Chelsea,84,2,1,3,3,0.84,0.17,26,79.4,1,2,7,7,20,10.1,33.9,9.7
M_2020_CHE_ARS,2020-21,Nicolas Jackson,Chelsea,83,0,2,4,1,0.19,0.08,26,84.3,2,1,7,4,21,10.4,32.6,8.3
M_2020_CHE_ARS,2020-21,Christopher Nkunku,Chelsea,84,0,0,1,0,0.11,0.13,42,82.1,3,1,3,1,18,10.6,30.5,6.8
M_2020_CHE_ARS,2020-21,David Raya,Arsenal,88,0,0,0,0,0.02,0.0,36,91.3,0,0,0,0,2,4.1,26.9,6.8
M_2020_CHE_ARS,2020-21,Ben White,Arsenal,95,1,1,2,0,0.07,0.02,68,89.3,2,4,1,1,18,9.2,28.1,7.7
M_2020_CHE_ARS,2020-21,William Saliba,Arsenal,94,0,0,0,0,0.04,0.02,61,93.0,4,5,1,0,11,10.3,31.5,7.0
M_2020_CHE_ARS,2020-21,Gabriel Magalhaes,Arsenal,92,1,1,2,1,0.01,0.03,48,90.6,2,2,3,2,8,9.2,29.8,8.4
M_2020_CHE_ARS,2020-21,Oleksandr Zinchenko,Arsenal,94,1,1,2,0,0.05,0.05,71,90.7,6,1,1,1,18,9.1,30.1,8.5
M_2020_CHE_ARS,2020-21,Declan Rice,Arsenal,92,1,1,3,0,0.0,0.06,58,86.7,4,4,3,3,14,11.3,28.6,7.7
M_2020_CHE_ARS,2020-21,Martin Odegaard,Arsenal,91,0,2,3,2,0.08,0.18,82,89.2,2,3,3,0,16,10.4,30.8,8.0
M_2020_CHE_ARS,2020-21,Jorginho,Arsenal,94,2,1,1,0,0.08,0.06,83,92.7,6,5,4,3,19,12.1,30.3,9.0
M_2020_CHE_ARS,2020-21,Bukayo Saka,Arsenal,85,2,1,5,0,0.59,0.18,20,85.4,3,2,4,2,30,10.8,32.8,9.7
M_2020_CHE_ARS,2020-21,Gabriel Martinelli,Arsenal,91,1,1,3,0,0.48,0.26,26,78.3,1,0,8,6,18,10.8,33.8,8.4
M_2020_CHE_ARS,2020-21,Gabriel Jesus,Arsenal,84,1,2,2,0,0.87,0.14,23,81.0,0,2,6,1,27,10.7,32.0,9.1
M_2020_ARS_TOT,2020-21,David Raya,Arsenal,89,0,0,0,0,0.02,0.0,34,92.8,0,0,0,0,3,3.6,28.6,6.9
M_2020_ARS_TOT,2020-21,Ben White,Arsenal,88,1,1,1,0,0.05,0.01,72,86.8,3,3,1,1,9,11.3,29.7,7.9
M_2020_ARS_TOT,2020-21,William Saliba,Arsenal,90,0,0,1,0,0.06,0.05,72,90.5,4,1,3,2,10,10.3,29.1,6.4
M_2020_ARS_TOT,2020-21,Gabriel Magalhaes,Arsenal,91,1,1,2,1,0.06,0.05,73,90.5,6,2,0,0,9,9.9,30.2,7.7
M_2020_ARS_TOT,2020-21,Oleksandr Zinchenko,Arsenal,85,0,1,0,0,0.01,0.04,54,86.2,5,3,3,1,13,9.5,28.6,7.0
M_2020_ARS_TOT,2020-21,Declan Rice,Arsenal,80,0,2,2,1,0.08,0.12,90,92.0,3,5,2,2,22,10.3,29.8,7.4
M_2020_ARS_TOT,2020-21,Martin Odegaard,Arsenal,92,1,2,2,0,0.11,0.12,86,87.8,2,1,1,1,15,10.8,28.9,9.0
M_2020_ARS_TOT,2020-21,Jorginho,Arsenal,82,2,2,1,0,0.02,0.05,86,91.4,4,1,4,4,10,10.4,28.9,9.7
M_2020_ARS_TOT,2020-21,Bukayo Saka,Arsenal,87,0,1,6,2,0.59,0.12,37,86.8,3,1,4,3,32,9.6,30.8,7.6
M_2020_ARS_TOT,2020-21,Gabriel Martinelli,Arsenal,82,0,0,3,2,0.27,0.18,23,85.5,3,1,6,5,22,10.6,32.1,7.0
M_2020_ARS_TOT,2020-21,Gabriel Jesus,Arsenal,85,2,1,4,3,0.48,0.25,23,80.0,3,1,3,3,22,9.4,30.1,9.6
M_2020_ARS_TOT,2020-21,Guglielmo Vicario,Tottenham Hotspur,91,0,0,0,0,0.02,0.0,41,88.4,0,0,0,0,0,3.1,29.6,6.2
M_2020_ARS_TOT,2020-21,Pedro Porro,Tottenham Hotspur,92,1,0,2,0,0.05,0.03,55,89.4,6,5,0,0,8,10.0,28.0,7.6
M_2020_ARS_TOT,2020-21,Cristian Romero,Tottenham Hotspur,91,1,0,2,1,0.03,0.03,75,87.3,5,3,1,0,14,10.0,30.1,7.6
M_2020_ARS_TOT,2020-21,Micky van de Ven,Tottenham Hotspur,88,1,1,1,1,0.05,0.03,58,88.1,4,1,1,0,16,11.1,29.5,7.7
M_2020_ARS_TOT,2020-21,Destiny Udogie,Tottenham Hotspur,88,1,1,1,1,0.01,0.0,55,91.8,2,5,0,0,15,11.1,29.6,8.2
M_2020_ARS_TOT,2020-21,Pape Sarr,Tottenham Hotspur,84,1,1,2,0,0.02,0.15,58,92.7,6,4,4,0,12,10.0,28.9,7.6
M_2020_ARS_TOT,2020-21,Yves Bissouma,Tottenham Hotspur,88,2,2,1,0,0.01,0.05,73,87.6,2,1,3,1,14,11.8,31.1,9.7
M_2020_ARS_TOT,2020-21,James Maddison,Tottenham Hotspur,93,2,0,1,1,0.04,0.03,75,88.9,4,2,1,1,22,12.3,28.4,8.4
M_2020_ARS_TOT,2020-21,Dejan Kulusevski,Tottenham Hotspur,76,0,0,6,4,0.27,0.23,32,80.6,2,2,5,3,21,9.9,32.8,6.3
M_2020_ARS_TOT,2020-21,Heung-Min Son,Tottenham Hotspur,87,0,1,6,4,0.51,0.15,28,79.4,3,0,2,1,21,9.2,32.7,7.5
M_2020_ARS_TOT,2020-21,Richarlison,Tottenham Hotspur,84,0,2,1,0,0.42,0.23,37,87.0,2,0,7,1,30,11.1,30.6,7.8
M_2020_TOT_ARS,2020-21,Guglielmo Vicario,Tottenham Hotspur,88,0,0,0,0,0.01,0.0,42,91.9,0,0,0,0,2,4.4,26.6,6.5
M_2020_TOT_ARS,2020-21,Pedro Porro,Tottenham Hotspur,91,0,0,0,0,0.02,0.04,48,88.8,3,3,0,0,16,9.3,29.2,7.0
M_2020_TOT_ARS,2020-21,Cristian Romero,Tottenham Hotspur,94,0,1,0,0,0.07,0.03,50,86.9,4,1,1,0,14,10.1,31.2,7.0
M_2020_TOT_ARS,2020-21,Micky van de Ven,Tottenham Hotspur,87,0,1,1,1,0.03,0.01,58,87.3,6,2,1,0,12,9.4,31.7,7.3
M_2020_TOT_ARS,2020-21,Destiny Udogie,Tottenham Hotspur,89,1,1,1,0,0.05,0.03,73,89.0,5,4,1,1,16,9.0,29.3,7.9
M_2020_TOT_ARS,2020-21,Pape Sarr,Tottenham Hotspur,95,1,2,1,1,0.09,0.02,89,88.6,2,2,3,3,13,11.7,29.0,8.3
M_2020_TOT_ARS,2020-21,Yves Bissouma,Tottenham Hotspur,95,2,2,1,1,0.13,0.09,90,89.6,2,4,2,1,19,11.7,29.9,9.7
M_2020_TOT_ARS,2020-21,James Maddison,Tottenham Hotspur,90,2,2,1,1,0.11,0.04,59,86.9,5,5,1,1,21,11.0,29.4,9.2
M_2020_TOT_ARS,2020-21,Dejan Kulusevski,Tottenham Hotspur,83,2,2,6,4,0.36,0.25,44,81.2,2,0,6,2,18,9.5,30.7,9.4
M_2020_TOT_ARS,2020-21,Heung-Min Son,Tottenham Hotspur,75,2,1,4,2,0.25,0.27,35,86.5,1,1,6,2,29,10.6,30.4,9.1
M_2020_TOT_ARS,2020-21,Richarlison,Tottenham Hotspur,88,0,2,1,0,0.24,0.05,28,80.8,0,1,2,2,29,9.1,30.5,8.1
M_2020_TOT_ARS,2020-21,David Raya,Arsenal,90,0,0,0,0,0.01,0.0,28,94.2,0,0,0,0,1,3.1,27.2,6.4
M_2020_TOT_ARS,2020-21,Ben White,Arsenal,88,1,0,1,1,0.03,0.03,52,90.4,2,1,0,0,14,11.4,31.7,7.7
M_2020_TOT_ARS,2020-21,William Saliba,Arsenal,88,0,1,0,0,0.02,0.01,48,92.7,6,1,3,1,18,9.7,29.6,7.2
M_2020_TOT_ARS,2020-21,Gabriel Magalhaes,Arsenal,92,0,1,1,1,0.08,0.03,68,87.6,3,1,1,0,8,10.7,30.8,7.6
M_2020_TOT_ARS,2020-21,Oleksandr Zinchenko,Arsenal,85,1,0,1,1,0.06,0.02,69,86.4,3,2,1,1,8,10.6,31.4,7.1
M_2020_TOT_ARS,2020-21,Declan Rice,Arsenal,81,2,1,1,1,0.05,0.04,56,87.6,2,4,2,1,18,10.2,28.3,9.3
M_2020_TOT_ARS,2020-21,Martin Odegaard,Arsenal,92,2,1,2,2,0.12,0.17,90,87.4,2,5,4,1,21,12.0,28.3,9.0
M_2020_TOT_ARS,2020-21,Jorginho,Arsenal,87,0,1,2,1,0.06,0.13,56,92.8,4,5,2,0,22,11.4,28.9,7.6
M_2020_TOT_ARS,2020-21,Bukayo Saka,Arsenal,83,2,1,4,3,0.66,0.3,40,81.5,3,1,3,0,26,11.1,30.5,9.0
M_2020_TOT_ARS,2020-21,Gabriel Martinelli,Arsenal,76,0,1,6,4,0.35,0.22,31,81.9,2,2,3,0,23,10.5,31.0,7.1
M_2020_TOT_ARS,2020-21,Gabriel Jesus,Arsenal,95,2,0,2,0,0.5,0.22,45,80.1,0,0,4,4,19,10.0,30.7,8.5
M_2020_LIV_AVL,2020-21,Alisson Becker,Liverpool,89,0,0,0,0,0.02,0.0,31,89.5,0,0,0,0,1,3.1,28.7,6.4
M_2020_LIV_AVL,2020-21,Trent Alexander-Arnold,Liverpool,93,0,0,2,0,0.04,0.02,69,89.2,3,3,2,2,9,10.2,28.8,6.2
M_2020_LIV_AVL,2020-21,Virgil van Dijk,Liverpool,87,0,1,0,0,0.07,0.01,68,88.3,3,5,1,0,17,11.3,29.1,7.1
M_2020_LIV_AVL,2020-21,Ibrahima Konate,Liverpool,93,0,1,2,1,0.02,0.03,46,87.1,4,3,0,0,8,9.3,29.7,7.2
M_2020_LIV_AVL,2020-21,Andy Robertson,Liverpool,94,0,1,1,1,0.04,0.04,71,91.4,2,2,0,0,17,10.6,31.3,6.7
M_2020_LIV_AVL,2020-21,Alexis Mac Allister,Liverpool,85,0,1,3,0,0.04,0.18,62,87.7,5,5,2,1,17,12.1,29.5,6.7
M_2020_LIV_AVL,2020-21,Dominik Szoboszlai,Liverpool,89,1,1,0,0,0.12,0.12,67,91.5,6,1,1,1,10,11.4,29.3,7.9
M_2020_LIV_AVL,2020-21,Wataru Endo,Liverpool,85,0,0,1,0,0.09,0.18,73,90.4,5,1,5,2,18,11.4,30.6,6.5
M_2020_LIV_AVL,2020-21,Mohamed Salah,Liverpool,84,0,1,2,2,0.49,0.28,41,80.9,2,1,4,0,25,9.4,30.7,7.6
M_2020_LIV_AVL,2020-21,Luis Diaz,Liverpool,83,0,0,6,1,0.25,0.26,23,78.5,0,1,6,6,18,9.2,30.4,6.3
M_2020_LIV_AVL,2020-21,Darwin Nunez,Liverpool,90,1,2,6,4,0.78,0.11,42,86.4,1,2,4,0,29,9.3,30.6,8.7
M_2020_LIV_AVL,2020-21,Emiliano Martinez,Aston Villa,90,0,0,0,0,0.01,0.0,39,89.3,0,0,0,0,0,4.3,29.7,6.9
M_2020_LIV_AVL,2020-21,Matty Cash,Aston Villa,87,0,0,0,0,0.08,0.03,49,89.1,2,4,1,1,10,9.1,29.0,7.0
M_2020_LIV_AVL,2020-21,Ezri Konsa,Aston Villa,92,0,0,0,0,0.04,0.01,70,89.8,5,1,2,2,13,9.7,28.4,6.4
M_2020_LIV_AVL,2020-21,Pau Torres,Aston Villa,85,0,1,1,0,0.05,0.03,49,87.0,5,4,0,0,8,11.3,31.7,7.3
M_2020_LIV_AVL,2020-21,Alex Moreno,Aston Villa,95,0,0,2,1,0.06,0.05,47,92.2,4,4,1,1,14,10.4,31.7,6.6
M_2020_LIV_AVL,2020-21,Douglas Luiz,Aston Villa,89,2,1,0,0,0.06,0.0,64,87.8,3,2,5,2,12,11.8,29.6,8.9
M_2020_LIV_AVL,2020-21,Boubacar Kamara,Aston Villa,82,0,1,3,2,0.07,0.03,62,87.7,3,5,1,1,17,12.4,28.2,6.9
M_2020_LIV_AVL,2020-21,John McGinn,Aston Villa,87,2,0,2,1,0.11,0.19,60,92.3,3,4,4,4,11,11.3,31.6,8.6
M_2020_LIV_AVL,2020-21,Leon Bailey,Aston Villa,89,1,1,4,2,0.37,0.02,32,84.3,2,2,6,4,22,10.1,30.7,8.5
M_2020_LIV_AVL,2020-21,Moussa Diaby,Aston Villa,82,1,0,4,0,0.92,0.07,28,80.2,1,1,5,4,24,10.3,32.5,8.4
M_2020_LIV_AVL,2020-21,Ollie Watkins,Aston Villa,82,0,2,5,4,0.91,0.29,36,81.3,2,2,7,6,29,11.3,33.9,8.1
M_2020_AVL_LIV,2020-21,Emiliano Martinez,Aston Villa,90,0,0,0,0,0.01,0.0,37,91.4,0,0,0,0,2,4.2,28.7,6.6
M_2020_AVL_LIV,2020-21,Matty Cash,Aston Villa,91,1,1,1,0,0.07,0.02,56,87.4,2,3,2,0,15,9.8,29.7,7.7
M_2020_AVL_LIV,2020-21,Ezri Konsa,Aston Villa,89,1,1,0,0,0.06,0.04,63,91.0,2,3,2,2,18,11.2,28.1,8.5
M_2020_AVL_LIV,2020-21,Pau Torres,Aston Villa,89,0,1,1,0,0.04,0.02,65,89.8,6,5,2,2,17,11.1,30.3,7.4
M_2020_AVL_LIV,2020-21,Alex Moreno,Aston Villa,91,1,1,2,0,0.05,0.05,46,87.8,3,2,0,0,11,9.1,30.7,7.9
M_2020_AVL_LIV,2020-21,Douglas Luiz,Aston Villa,80,1,2,0,0,0.04,0.04,60,90.4,5,1,3,0,19,10.1,28.6,8.6
M_2020_AVL_LIV,2020-21,Boubacar Kamara,Aston Villa,92,0,1,2,1,0.02,0.08,82,91.1,3,5,2,1,14,12.4,28.3,6.9
M_2020_AVL_LIV,2020-21,John McGinn,Aston Villa,84,1,1,1,0,0.09,0.11,68,85.8,4,1,1,0,18,10.2,29.2,7.8
M_2020_AVL_LIV,2020-21,Leon Bailey,Aston Villa,77,2,1,6,0,0.8,0.02,33,86.5,2,1,8,1,21,9.7,32.6,9.1
M_2020_AVL_LIV,2020-21,Moussa Diaby,Aston Villa,83,1,2,3,1,0.21,0.34,45,86.2,0,0,7,0,25,10.4,30.2,8.8
M_2020_AVL_LIV,2020-21,Ollie Watkins,Aston Villa,89,1,0,2,2,0.82,0.05,41,78.1,3,0,6,3,31,10.4,31.9,8.2
M_2020_AVL_LIV,2020-21,Alisson Becker,Liverpool,91,0,0,0,0,0.01,0.0,29,94.3,0,0,0,0,0,4.7,29.4,6.6
M_2020_AVL_LIV,2020-21,Trent Alexander-Arnold,Liverpool,88,1,0,1,0,0.04,0.04,63,87.0,3,1,2,0,17,11.2,29.8,7.7
M_2020_AVL_LIV,2020-21,Virgil van Dijk,Liverpool,89,0,1,1,0,0.0,0.02,72,90.3,6,4,1,0,12,11.4,28.5,6.8
M_2020_AVL_LIV,2020-21,Ibrahima Konate,Liverpool,88,1,0,0,0,0.04,0.02,73,93.0,2,2,0,0,11,10.3,31.4,7.5
M_2020_AVL_LIV,2020-21,Andy Robertson,Liverpool,85,1,0,1,0,0.03,0.01,66,89.4,4,3,1,0,9,9.7,30.0,7.5
M_2020_AVL_LIV,2020-21,Alexis Mac Allister,Liverpool,86,0,1,2,0,0.07,0.01,69,86.1,5,2,2,1,20,10.1,31.5,7.3
M_2020_AVL_LIV,2020-21,Dominik Szoboszlai,Liverpool,86,0,2,0,0,0.06,0.14,84,90.6,4,1,4,0,17,10.7,29.2,8.2
M_2020_AVL_LIV,2020-21,Wataru Endo,Liverpool,95,2,1,0,0,0.11,0.05,72,92.3,5,5,1,0,19,11.3,31.1,8.9
M_2020_AVL_LIV,2020-21,Mohamed Salah,Liverpool,82,2,1,5,1,0.78,0.1,40,82.8,1,1,6,5,31,9.5,32.1,9.6
M_2020_AVL_LIV,2020-21,Luis Diaz,Liverpool,77,1,1,3,2,0.97,0.3,23,78.6,2,1,6,3,23,10.2,33.5,8.7
