lead_id,club_name,contact_email,country,signup_date,channel,campaign_id,lead_score
941,Local FC 176,local.fc.176.357@clubmail.co,Germany,2024-12-17,partnership,7,92
942,Bournemouth,bournemouth.36@contacts.org,Canada,2025-10-21,organic,6,48
943,Local FC 159,local.fc.159.698@hotmail.com,India,2025-05-05,partnership,5,65
944,Arsenal,arsenal.408@gmail.com,Scotland,2025-08-23,referral,10,68
945,Local FC 89,local.fc.89.991@contacts.org,India,2025-07-07,facebook,10,59
946,Local FC 168,local.fc.168.817@gmail.com,Ireland,2025-02-14,partnership,3,60
947,Local FC 51,,France,2025-07-02,referral,2,57
948,Local FC 87,local.fc.87.721@contacts.org,Brazil,2025-05-14,organic,7,52
949,Local FC 96,local.fc.96.188@hotmail.com,France,2025-06-07,email,4,91
950,Local FC 141,local.fc.141.301@gmail.com,Scotland,2025-02-12,facebook,3,54
951,Aston Villa,aston.villa.10@contacts.org,England,2025-01-24,partnership,9,53
952,Local FC 130,local.fc.130.8@gmail.com,Spain,2024-11-18,email,7,67
953,Local FC 102,local.fc.102.912@example.com,Ireland,2025-05-17,facebook,5,68
954,Local FC 151,local.fc.151.339@example.com,France,2025-10-29,partnership,1,37
955,Local FC 194,local.fc.194.544@hotmail.com,Ireland,2025-10-16,facebook,9,62
956,Local FC 96,local.fc.96.4@contacts.org,Germany,2024-09-01,organic,10,104
957,Local FC 143,local.fc.143.695@gmail.com,France,2025-02-01,partnership,8,70
958,Local FC 137,local.fc.137.954@clubmail.co,Scotland,2025-09-26,partnership,8,49
959,Local FC 136,local.fc.136.804@hotmail.com,Wales,2025-08-20,email,7,47
960,Local FC 184,local.fc.184.918@example.com,Canada,2025-05-25,referral,3,50
961,Local FC 42,local.fc.42.92@hotmail.com,England,2025-09-01,paid_search,10,74
962,Local FC 64,local.fc.64.488@clubmail.co,Canada,2025-09-29,paid_search,8,64
963,Local FC 143,local.fc.143.230@gmail.com,India,2024-07-15,organic,9,41
964,Local FC 145,local.fc.145.990@contacts.org,Ireland,2025-06-16,facebook,9,54
965,Local FC 10,local.fc.10.960@gmail.com,India,2024-11-28,facebook,10,99
966,Local FC 13,notanemail,Brazil,2025-10-21,paid_search,2,69
967,Local FC 89,local.fc.89.130@clubmail.co,Ireland,2025-07-06,organic,8,57
968,Local FC 139,local.fc.139.304@contacts.org,USA,2024-04-26,paid_search,7,29
969,Local FC 134,local.fc.134.706@gmail.com,India,2025-03-27,email,10,69
970,Local FC 142,local.fc.142.61@contacts.org,Ireland,2024-11-30,partnership,5,61
971,Local FC 188,local.fc.188.878@gmail.com,Canada,2025-03-19,paid_search,6,52
972,Leeds United,leeds.united.357@clubmail.co,Brazil,2025-03-25,partnership,6,53
973,Local FC 53,local.fc.53.100@hotmail.com,India,2025-02-03,organic,9,52
974,Local FC 198,local.fc.198.141@clubmail.co,Wales,2025-03-10,paid_search,7,59
975,Local FC 36,notanemail,India,2024-11-25,organic,9,58
976,Local FC 154,local.fc.154.696@hotmail.com,Scotland,2025-09-30,facebook,10,85
977,Local FC 102,local.fc.102.347@gmail.com,Canada,2025-09-05,partnership,10,46
978,Everton,everton.978@contacts.org,Canada,2025-07-24,partnership,9,87
979,Local FC 99,LOCAL.FC.99.377@CONTACTS.ORG,Scotland,2025-08-11,email,3,122
980,Local FC 145,local.fc.145.587@example.com,Scotland,2024-12-05,referral,9,64
981,Local FC 27,local.fc.27.334@contacts.org,Brazil,2025-05-09,paid_search,10,65
982,Local FC 84,local.fc.84.803@gmail.com,Brazil,2025-02-18,referral,7,72
983,Local FC 118,local.fc.118.675@gmail.com,India,2025-02-13,partnership,4,61
984,Brighton & Hove Albion,brighton.and.hove.albion.212@clubmail.co,Spain,2025-05-29,organic,2,56
985,Local FC 2,local.fc.2.176@example.com,England,2025-05-29,paid_search,10,82
986,Local FC 57,local.fc.57.547@example.com,Germany,2025-02-07,referral,8,1
987,Local FC 71,LOCAL.FC.71.840@EXAMPLE.COM,Wales,2025-01-30,facebook,1,63
988,Local FC 200,local.fc.200.368@hotmail.com,France,2025-05-04,organic,9,52
989,Local FC 121,local.fc.121.468@contacts.org,France,2024-11-25,partnership,5,78
990,Local FC 33,local.fc.33.198@clubmail.co,Canada,2025-08-18,referral,8,68
991,Local FC 135,LOCAL.FC.135.389@HOTMAIL.COM,Scotland,2025-09-15,facebook,8,32
992,Local FC 9,local.fc.9.372@contacts.org,Wales,2025-07-28,paid_search,9,77
993,Local FC 66,local.fc.66.948@hotmail.com,Spain,2024-12-19,referral,7,70
994,Local FC 191,local.fc.191.887@gmail.com,Scotland,2025-01-20,organic,5,70
995,Local FC 173,local.fc.173.808@clubmail.co,France,2025-07-30,email,8,68
996,Local FC 132,local.fc.132.674@gmail.com,Spain,2025-01-09,organic,6,75
997,Local FC 166,local.fc.166.624@clubmail.co,USA,2024-11-16,facebook,7,74
998,Local FC 185,local.fc.185.965@clubmail.co,Ireland,2025-03-13,facebook,10,81
999,Local FC 143,local.fc.143.93@clubmail.co,Ireland,2025-05-05,organic,2,42
1000,Local FC 23,local.fc.23.505@gmail.com,France,2025-05-24,partnership,1,45
1001,Local FC 168,local.fc.168.910@contacts.org,England,2025-08-04,referral,3,57
1002,Local FC 193,local.fc.193.251@contacts.org,Brazil,2025-08-20,partnership,8,53
1003,Local FC 136,local.fc.136.904@contacts.org,Wales,2025-09-13,organic,10,64
1004,Local FC 74,local.fc.74.508@example.com,Scotland,2025-05-01,facebook,6,43
1005,Local FC 154,local.fc.154.298@example.com,Ireland,2025-01-29,organic,5,78
1006,Local FC 169,local.fc.169.956@contacts.org,England,2025-10-23,email,7,44
1007,Local FC 198,,Spain,2025-08-17,facebook,7,41
1008,Local FC 55,notanemail,Ireland,2025-01-05,organic,6,56
1009,Local FC 116,local.fc.116.8@hotmail.com,Ireland,2025-06-08,email,8,19
1010,Local FC 82,local.fc.82.832@clubmail.co,Canada,2025-02-02,email,10,35
1011,Local FC 22,,Ireland,2025-04-23,organic,10,65
1012,Local FC 29,LOCAL.FC.29.923@HOTMAIL.COM,USA,2024-10-23,partnership,8,33
1013,Local FC 49,local.fc.49.732@contacts.org,France,2025-04-09,referral,9,63
1014,Local FC 170,LOCAL.FC.170.812@CONTACTS.ORG,Brazil,2024-08-22,organic,3,84
1015,Local FC 177,local.fc.177.612@gmail.com,Spain,2025-04-02,facebook,6,50
1016,Local FC 105,local.fc.105.524@contacts.org,Scotland,2025-01-09,facebook,5,40
1017,Local FC 160,local.fc.160.830@contacts.org,India,2025-02-24,paid_search,9,70
1018,Local FC 29,local.fc.29.124@example.com,Ireland,2024-12-04,paid_search,1,115
1019,Local FC 154,local.fc.154.538@gmail.com,Ireland,2025-03-08,paid_search,8,49
1020,Local FC 67,local.fc.67.312@gmail.com,Germany,2025-05-05,partnership,6,24
1021,Local FC 62,local.fc.62.763@hotmail.com,Spain,2025-08-07,referral,5,51
1022,Local FC 28,local.fc.28.100@contacts.org,Wales,2025-07-14,facebook,8,63
1023,Local FC 188,local.fc.188.666@example.com,Scotland,2025-08-25,organic,8,82
1024,Local FC 14,local.fc.14.935@example.com,Ireland,2025-05-01,partnership,9,59
1025,Local FC 95,local.fc.95.309@gmail.com,Ireland,2025-06-16,referral,10,63
1026,Local FC 165,local.fc.165.259@hotmail.com,Brazil,2025-01-06,facebook,9,42
1027,Local FC 95,local.fc.95.430@gmail.com,England,2025-08-02,paid_search,10,53
1028,Local FC 134,local.fc.134.63@hotmail.com,France,2025-11-06,email,9,43
1029,Local FC 112,local.fc.112.576@hotmail.com,Spain,2025-07-07,paid_search,6,77
1030,Local FC 185,local.fc.185.810@example.com,Brazil,2025-03-26,facebook,7,63
1031,Local FC 58,local.fc.58.176@clubmail.co,Spain,2025-01-02,organic,7,57
1032,Local FC 144,local.fc.144.810@clubmail.co,Ireland,2025-03-08,referral,10,57
1033,Local FC 16,local.fc.16.970@example.com,Wales,2025-03-25,email,7,48
1034,Local FC 137,notanemail,Spain,2025-06-29,paid_search,6,57
1035,Local FC 46,local.fc.46.962@example.com,France,2024-10-14,partnership,3,78
1036,Local FC 46,local.fc.46.226@example.com,Canada,2024-12-17,email,4,84
1037,Local FC 20,local.fc.20.96@contacts.org,Wales,2025-04-19,paid_search,7,63
1038,Local FC 167,local.fc.167.182@clubmail.co,Ireland,2025-07-27,organic,8,53
1039,Local FC 17,local.fc.17.413@hotmail.com,England,2025-02-04,referral,7,84
1040,Local FC 6,notanemail,England,2025-05-21,paid_search,9,50
1041,Local FC 44,local.fc.44.14@clubmail.co,Scotland,2025-05-01,referral,1,72
1042,Local FC 169,local.fc.169.577@gmail.com,Spain,2025-11-15,facebook,9,14
1043,Local FC 43,LOCAL.FC.43.845@CLUBMAIL.CO,Scotland,2025-07-18,referral,7,35
1044,Local FC 87,local.fc.87.151@hotmail.com,Canada,2025-07-12,email,5,57
1045,Local FC 164,local.fc.164.230@gmail.com,Germany,2025-07-04,organic,10,89
1046,Local FC 138,LOCAL.FC.138.918@CLUBMAIL.CO,France,2025-03-17,referral,3,66
1047,Local FC 66,local.fc.66.309@contacts.org,Scotland,2025-02-03,facebook,5,37
1048,Local FC 108,local.fc.108.79@clubmail.co,Wales,2024-12-07,partnership,10,58
1049,Local FC 18,local.fc.18.490@contacts.org,France,2025-01-28,partnership,3,38
1050,Local FC 52,local.fc.52.395@clubmail.co,USA,2025-10-31,partnership,7,76
1051,Local FC 86,local.fc.86.944@clubmail.co,USA,2025-03-10,referral,6,41
1052,Local FC 117,local.fc.117.432@hotmail.com,Ireland,2025-08-31,partnership,9,82
1053,Local FC 3,local.fc.3.372@gmail.com,Scotland,2025-10-15,organic,10,92
1054,Local FC 70,local.fc.70.874@hotmail.com,France,2025-09-05,paid_search,10,72
1055,Local FC 34,local.fc.34.713@gmail.com,England,2025-06-17,partnership,6,72
1056,Local FC 76,local.fc.76.858@gmail.com,Wales,2025-07-17,facebook,3,56
1057,Local FC 17,,France,2025-04-26,paid_search,9,39
1058,Local FC 176,local.fc.176.307@hotmail.com,USA,2025-01-18,partnership,9,49
1059,Local FC 118,local.fc.118.619@hotmail.com,England,2025-06-03,email,7,40
1060,Local FC 194,local.fc.194.942@contacts.org,Ireland,2025-06-12,email,5,56
1061,Local FC 21,local.fc.21.129@gmail.com,England,2024-05-29,paid_search,6,75
1062,Local FC 81,local.fc.81.710@example.com,Canada,2025-05-04,email,5,54
1063,Local FC 192,local.fc.192.200@gmail.com,Germany,2025-04-28,referral,3,70
1064,Local FC 180,local.fc.180.110@gmail.com,Spain,2025-10-14,paid_search,8,82
1065,Local FC 122,local.fc.122.584@gmail.com,USA,2025-01-21,organic,8,74
1066,Crystal Palace,,Spain,2025-03-01,email,6,60
1067,Local FC 109,local.fc.109.720@contacts.org,Brazil,2025-01-27,organic,5,71
1068,Local FC 109,local.fc.109.489@hotmail.com,Spain,2025-06-20,paid_search,10,48
1069,Local FC 19,local.fc.19.736@gmail.com,Canada,2025-04-17,partnership,4,90
1070,Local FC 17,local.fc.17.747@hotmail.com,Germany,2025-10-22,email,7,30
1071,Local FC 182,LOCAL.FC.182.442@CLUBMAIL.CO,Canada,2025-04-08,email,9,61
1072,Local FC 42,local.fc.42.581@example.com,England,2025-04-07,paid_search,7,64
1073,Local FC 177,local.fc.177.917@example.com,Germany,2025-06-02,paid_search,3,89
1074,Local FC 56,local.fc.56.73@clubmail.co,Spain,2025-10-24,email,9,43
1075,Local FC 46,local.fc.46.127@contacts.org,Germany,2025-05-16,facebook,7,27
1076,Local FC 83,local.fc.83.376@example.com,Germany,2025-05-26,facebook,8,93
1077,Local FC 2,LOCAL.FC.2.699@EXAMPLE.COM,England,2025-04-29,partnership,10,64
1078,Local FC 183,,Spain,2025-10-25,email,10,47
1079,Local FC 21,local.fc.21.686@gmail.com,Canada,2025-06-23,referral,7,53
1080,Local FC 190,local.fc.190.983@gmail.com,Ireland,2024-11-03,email,9,71
1081,Local FC 65,local.fc.65.720@clubmail.co,USA,2025-10-04,organic,3,64
1082,Local FC 120,LOCAL.FC.120.582@CONTACTS.ORG,France,2025-02-21,organic,8,82
1083,Local FC 187,local.fc.187.217@contacts.org,Canada,2024-09-22,email,10,39
1084,Local FC 143,local.fc.143.306@hotmail.com,France,2025-08-23,referral,7,34
1085,Local FC 35,local.fc.35.917@clubmail.co,Spain,2025-06-03,paid_search,6,69
1086,Local FC 31,local.fc.31.803@contacts.org,Germany,2024-12-14,partnership,9,58
1087,Local FC 127,local.fc.127.204@gmail.com,India,2025-06-15,paid_search,8,63
1088,Local FC 191,,Wales,2025-08-26,email,10,101
1089,Local FC 62,local.fc.62.462@contacts.org,Canada,2025-10-23,email,10,63
1090,Local FC 129,local.fc.129.714@hotmail.com,France,2024-07-22,paid_search,4,60
1091,Local FC 70,local.fc.70.15@hotmail.com,Spain,2025-05-28,facebook,6,52
1092,Local FC 109,local.fc.109.467@gmail.com,Brazil,2025-05-27,email,6,87
1093,Local FC 176,local.fc.176.567@hotmail.com,France,2025-07-31,facebook,7,90
1094,Local FC 197,local.fc.197.961@contacts.org,Scotland,2025-11-17,organic,10,54
1095,Tottenham Hotspur,tottenham.hotspur.639@contacts.org,USA,2025-07-01,referral,3,71
1096,Local FC 129,local.fc.129.796@clubmail.co,Ireland,2025-10-25,email,6,69
1097,Local FC 70,local.fc.70.721@contacts.org,Germany,2024-07-22,paid_search,6,32
1098,Local FC 110,local.fc.110.932@clubmail.co,France,2025-04-05,organic,5,46
1099,Arsenal,arsenal.760@clubmail.co,India,2025-03-03,email,6,60
1100,Local FC 81,local.fc.81.592@contacts.org,France,2025-07-30,partnership,10,69
1101,Local FC 62,local.fc.62.130@contacts.org,France,2024-08-22,partnership,8,56
1102,Local FC 47,LOCAL.FC.47.96@HOTMAIL.COM,India,2025-01-21,paid_search,1,34
1103,Aston Villa,ASTON.VILLA.392@EXAMPLE.COM,USA,2025-09-12,partnership,9,69
1104,Local FC 142,local.fc.142.305@hotmail.com,France,2024-10-06,facebook,10,67
1105,Local FC 149,local.fc.149.654@gmail.com,Scotland,2025-06-14,email,10,59
1106,Local FC 133,local.fc.133.96@hotmail.com,Ireland,2025-10-24,email,10,72
1107,Local FC 6,local.fc.6.641@gmail.com,France,2024-12-29,facebook,8,50
1108,Local FC 96,local.fc.96.676@hotmail.com,England,2025-07-06,organic,8,65
1109,Local FC 69,notanemail,Spain,2025-07-02,organic,7,58
1110,Aston Villa,aston.villa.888@example.com,England,2024-07-12,facebook,10,55
1111,Local FC 16,local.fc.16.977@hotmail.com,Canada,2025-06-21,facebook,9,47
1112,Local FC 100,local.fc.100.945@contacts.org,Canada,2025-01-17,partnership,4,56
1113,Local FC 81,local.fc.81.977@example.com,USA,2025-07-31,email,6,86
1114,Local FC 133,local.fc.133.440@clubmail.co,Canada,2024-10-15,organic,6,47
1115,Local FC 96,local.fc.96.420@gmail.com,Canada,2025-09-17,referral,9,80
1116,Aston Villa,aston.villa.252@clubmail.co,Germany,2025-08-05,paid_search,8,75
1117,Local FC 180,notanemail,USA,2025-09-03,referral,5,77
1118,Local FC 184,local.fc.184.617@hotmail.com,Brazil,2025-10-18,facebook,4,74
1119,Local FC 164,local.fc.164.699@gmail.com,Germany,2025-04-30,paid_search,5,40
1120,Local FC 31,local.fc.31.432@contacts.org,India,2025-06-27,facebook,7,73
1121,Local FC 132,notanemail,India,2025-04-17,organic,9,71
1122,Local FC 53,LOCAL.FC.53.541@CONTACTS.ORG,Scotland,2024-07-29,email,8,28
1123,Local FC 5,local.fc.5.772@contacts.org,Germany,2024-09-17,email,2,62
1124,Local FC 137,local.fc.137.870@clubmail.co,Germany,2025-09-04,referral,10,33
1125,Local FC 7,local.fc.7.331@gmail.com,Ireland,2025-05-28,paid_search,9,78
1126,Local FC 3,local.fc.3.6@clubmail.co,Spain,2025-05-19,organic,10,90
1127,Local FC 9,local.fc.9.628@clubmail.co,Wales,2025-11-14,paid_search,6,59
1128,Local FC 130,local.fc.130.599@hotmail.com,France,2025-10-24,partnership,10,67
1129,Local FC 95,local.fc.95.678@example.com,USA,2024-12-28,paid_search,5,51
1130,Local FC 4,local.fc.4.856@clubmail.co,Ireland,2025-06-06,partnership,8,63
1131,Leicester City,notanemail,France,2025-03-01,paid_search,4,68
1132,Local FC 105,local.fc.105.527@hotmail.com,Spain,2024-11-09,partnership,9,38
1133,Local FC 97,local.fc.97.939@example.com,India,2025-01-26,referral,10,83
1134,Local FC 32,local.fc.32.703@hotmail.com,Canada,2025-09-29,organic,10,66
1135,Local FC 8,,Spain,2025-07-11,organic,7,58
1136,Local FC 102,local.fc.102.564@contacts.org,Wales,2025-03-14,email,6,50
1137,Local FC 111,local.fc.111.665@contacts.org,Ireland,2025-08-04,facebook,10,60
1138,Local FC 29,local.fc.29.532@example.com,Canada,2025-10-01,paid_search,8,38
1139,Local FC 9,local.fc.9.245@gmail.com,Ireland,2025-01-26,referral,3,37
1140,Local FC 160,local.fc.160.844@contacts.org,Ireland,2025-01-28,paid_search,5,69
1141,Local FC 182,local.fc.182.4@clubmail.co,India,2025-10-07,email,7,46
1142,Local FC 170,local.fc.170.171@hotmail.com,Wales,2024-11-15,organic,10,40
1143,Local FC 90,local.fc.90.175@hotmail.com,India,2025-07-06,facebook,10,69
1144,Local FC 102,local.fc.102.47@contacts.org,Spain,2025-01-12,paid_search,8,54
1145,Local FC 23,local.fc.23.344@gmail.com,Brazil,2025-07-24,facebook,9,88
1146,Local FC 45,local.fc.45.342@gmail.com,India,2024-08-31,email,9,79
1147,Local FC 9,notanemail,Ireland,2025-04-20,partnership,10,43
1148,Local FC 72,local.fc.72.442@hotmail.com,Ireland,2025-08-26,email,9,70
1149,Local FC 144,local.fc.144.921@clubmail.co,Brazil,2025-03-04,paid_search,10,88
1150,Local FC 48,local.fc.48.428@clubmail.co,Ireland,2025-01-30,organic,5,29
1151,Local FC 129,local.fc.129.815@clubmail.co,Germany,2024-12-05,facebook,10,40
1152,Local FC 9,local.fc.9.698@contacts.org,India,2025-06-24,referral,10,65
1153,Local FC 58,notanemail,Spain,2024-07-26,referral,2,122
1154,Local FC 12,,England,2025-02-06,organic,6,56
1155,Local FC 45,local.fc.45.982@clubmail.co,Scotland,2025-02-16,partnership,3,77
1156,Local FC 50,local.fc.50.298@hotmail.com,Germany,2025-06-15,paid_search,7,95
1157,Local FC 188,local.fc.188.101@contacts.org,India,2025-03-30,facebook,10,69
1158,Local FC 25,local.fc.25.787@clubmail.co,Brazil,2025-01-28,paid_search,3,68
1159,Local FC 58,local.fc.58.559@clubmail.co,France,2025-01-04,organic,9,47
1160,Local FC 94,local.fc.94.480@example.com,France,2025-07-19,email,7,37
1161,Aston Villa,aston.villa.774@gmail.com,Ireland,2025-03-01,referral,10,75
1162,Local FC 112,local.fc.112.301@example.com,Wales,2025-02-26,email,10,93
1163,Local FC 21,local.fc.21.277@contacts.org,Germany,2025-05-02,referral,8,73
1164,Local FC 5,local.fc.5.63@example.com,Brazil,2025-10-01,partnership,8,52
1165,Local FC 164,local.fc.164.991@hotmail.com,Canada,2025-01-24,partnership,4,76
1166,Local FC 199,local.fc.199.825@clubmail.co,Scotland,2025-06-12,organic,8,58
1167,Manchester United,manchester.united.107@gmail.com,USA,2025-11-05,email,9,52
1168,Bournemouth,bournemouth.840@clubmail.co,Spain,2024-12-28,referral,10,71
1169,Local FC 155,local.fc.155.23@example.com,Canada,2025-02-20,paid_search,9,60
1170,Local FC 24,local.fc.24.297@example.com,USA,2025-05-01,facebook,10,46
1171,Local FC 151,local.fc.151.427@contacts.org,Spain,2025-01-24,email,3,68
1172,Local FC 11,local.fc.11.667@gmail.com,England,2025-02-22,facebook,8,49
1173,Local FC 100,local.fc.100.367@contacts.org,Ireland,2025-08-08,facebook,10,81
1174,Local FC 115,local.fc.115.672@gmail.com,Wales,2025-07-08,facebook,6,42
1175,Local FC 181,local.fc.181.860@clubmail.co,USA,2025-01-24,referral,6,52
1176,Local FC 149,local.fc.149.133@example.com,India,2024-12-04,facebook,8,72
1177,Local FC 130,notanemail,Ireland,2025-01-26,organic,9,32
1178,Local FC 151,local.fc.151.791@contacts.org,Ireland,2024-11-13,organic,9,65
1179,Local FC 25,local.fc.25.66@contacts.org,England,2025-06-22,partnership,5,62
1180,Watford,watford.946@clubmail.co,USA,2025-09-30,email,3,68
1181,Local FC 15,local.fc.15.503@example.com,Ireland,2025-09-23,partnership,5,32
1182,Local FC 22,LOCAL.FC.22.597@EXAMPLE.COM,Scotland,2025-11-04,paid_search,10,82
1183,Local FC 16,local.fc.16.886@clubmail.co,Canada,2025-07-29,referral,4,90
1184,Local FC 194,local.fc.194.922@contacts.org,Scotland,2025-07-16,email,3,25
1185,Local FC 90,local.fc.90.530@gmail.com,Ireland,2025-10-05,organic,3,84
1186,Local FC 134,local.fc.134.945@gmail.com,Germany,2025-05-23,organic,6,49
1187,Local FC 21,local.fc.21.531@gmail.com,France,2025-04-09,referral,7,70
1188,Bournemouth,bournemouth.270@gmail.com,France,2024-11-26,facebook,1,88
1189,Local FC 32,local.fc.32.752@gmail.com,England,2025-06-21,paid_search,9,33
1190,Local FC 107,local.fc.107.784@example.com,Scotland,2025-06-28,email,6,65
1191,Local FC 134,local.fc.134.133@gmail.com,England,2025-09-13,email,2,40
1192,Local FC 110,local.fc.110.871@clubmail.co,England,2025-03-14,organic,4,59
1193,Local FC 179,local.fc.179.699@hotmail.com,USA,2025-04-27,organic,1,44
1194,Local FC 80,local.fc.80.142@hotmail.com,India,2025-06-03,facebook,3,41
1195,Local FC 71,local.fc.71.95@contacts.org,Brazil,2024-12-28,referral,4,80
1196,Wolverhampton Wanderers,wolverhampton.wanderers.59@gmail.com,Wales,2025-09-20,facebook,3,41
1197,Wolverhampton Wanderers,wolverhampton.wanderers.300@example.com,Canada,2025-11-08,organic,6,46
1198,Local FC 149,local.fc.149.723@clubmail.co,Ireland,2025-05-13,email,6,31
